I0.net070 X,I0.net070 Y,net20 X,net20 Y,net3 X,net3 Y,net7 X,net7 Y
4.902000000000537e-05,0.2940970598389966,4.902000000000537e-05,1.199997561227639,4.902000000000537e-05,0.5754321231706984,4.902000000000537e-05,0.6
4.903000000000538e-05,0.2005994456654582,4.903000000000538e-05,1.199998011216861,4.903000000000538e-05,0.5756815665033808,4.903000000000538e-05,0.6
4.904000000000538e-05,0.1880977503489531,4.904000000000538e-05,1.199998244031746,4.904000000000538e-05,0.575931048238189,4.904000000000538e-05,0.6
4.905000000000011e-05,0.186490362358773,4.905000000000011e-05,1.199998397050891,4.905000000000011e-05,0.576180567981026,4.905000000000011e-05,0.6
4.906000000000538e-05,0.1746022945464064,4.906000000000538e-05,1.199995841878355,4.906000000000538e-05,0.5764301253382601,4.906000000000538e-05,0.6
4.907000000000538e-05,0.1743938822638158,4.907000000000538e-05,1.199997630589783,4.907000000000538e-05,0.5766797199154124,4.907000000000538e-05,0.6
4.908000000000538e-05,0.1744043625725904,4.908000000000538e-05,1.199998135280436,4.908000000000538e-05,0.5769293513184698,4.908000000000538e-05,0.6
4.909000000000538e-05,0.1744044508257153,4.909000000000538e-05,1.199998394391136,4.909000000000538e-05,0.5771790191532304,4.909000000000538e-05,0.6
4.910000000000538e-05,0.174403241307624,4.910000000000538e-05,1.199998551236624,4.910000000000538e-05,0.577428723025435,4.910000000000538e-05,0.6
4.911000000000539e-05,0.3370996204435239,4.911000000000539e-05,-1.45362522436358e-10,4.911000000000539e-05,0.577678462540767,4.911000000000539e-05,0.6
4.912000000000538e-05,0.4853785825598903,4.912000000000538e-05,-4.013733502160734e-10,4.912000000000538e-05,0.5779282373048533,4.912000000000538e-05,0.6
4.913000000000539e-05,0.5475259311741798,4.913000000000539e-05,-3.499924353714001e-10,4.913000000000539e-05,0.5781780469232655,4.913000000000539e-05,0.6
4.914000000000539e-05,0.5585718275295826,4.914000000000539e-05,4.235653797080467e-10,4.914000000000539e-05,0.5784278910015205,4.914000000000539e-05,0.6
4.915000000000012e-05,0.5608420292811107,4.915000000000012e-05,4.608902527585744e-10,4.915000000000012e-05,0.5786777691449481,4.915000000000012e-05,0.6
4.91600000000054e-05,0.5490794471461223,4.91600000000054e-05,4.690228884650609e-07,4.91600000000054e-05,0.5789276809593523,4.91600000000054e-05,0.6
4.917000000000539e-05,0.5493397426822403,4.917000000000539e-05,4.69049323624681e-07,4.917000000000539e-05,0.5791776260496926,4.917000000000539e-05,0.6
4.91800000000054e-05,0.5491410850866701,4.91800000000054e-05,4.69049164046403e-07,4.91800000000054e-05,0.5794276040214037,4.91800000000054e-05,0.6
4.91900000000054e-05,0.5491118257403569,4.91900000000054e-05,4.690490562995156e-07,4.91900000000054e-05,0.5796776144797361,4.91900000000054e-05,0.6
4.920000000000012e-05,0.5492122173086942,4.920000000000012e-05,4.690489762651078e-07,4.920000000000012e-05,0.5799276570297571,4.920000000000012e-05,0.6
4.921000000000541e-05,0.7170086746740973,4.921000000000541e-05,2.723506220078286e-06,4.921000000000541e-05,0.5801777312770116,4.921000000000541e-05,0.6
4.922000000000541e-05,0.8631851988701312,4.922000000000541e-05,1.71737245955881e-06,4.922000000000541e-05,0.5804278368262019,4.922000000000541e-05,0.6
4.923000000000541e-05,0.9246166292028815,4.923000000000541e-05,1.253449410771681e-06,4.923000000000541e-05,0.5806779732825096,4.923000000000541e-05,0.6
4.924000000000541e-05,0.935559009725636,4.924000000000541e-05,9.893483070342413e-07,4.924000000000541e-05,0.5809281402509346,4.924000000000541e-05,0.6
4.925000000000011e-05,0.9381515469936004,4.925000000000011e-05,8.167850249980236e-07,4.925000000000011e-05,0.581178337336297,4.925000000000011e-05,0.6
4.926000000000541e-05,0.9278877077251256,4.926000000000541e-05,4.690070523567725e-07,4.926000000000541e-05,0.581428564143899,4.926000000000541e-05,0.6
4.927000000000542e-05,0.9267096654764656,4.927000000000542e-05,4.690351996181529e-07,4.927000000000542e-05,0.5816788202782004,4.927000000000542e-05,0.6
4.928000000000542e-05,0.9269841017951306,4.928000000000542e-05,4.690421215018611e-07,4.928000000000542e-05,0.5819291053441455,4.928000000000542e-05,0.6
4.929000000000542e-05,0.9265427978266838,4.929000000000542e-05,4.690446626352274e-07,4.929000000000542e-05,0.5821794189464997,4.929000000000542e-05,0.6
4.930000000000542e-05,0.9268840425633625,4.930000000000542e-05,4.690459526512563e-07,4.930000000000542e-05,0.5824297606899842,4.930000000000542e-05,0.6
4.931000000000542e-05,0.7742587208367526,4.931000000000542e-05,1.199996552382751,4.931000000000542e-05,0.5826801301792744,4.931000000000542e-05,0.6
4.932000000000542e-05,0.6137671113736543,4.932000000000542e-05,1.199997571112944,4.932000000000542e-05,0.5829305270190034,4.932000000000542e-05,0.6
4.933000000000542e-05,0.5371396960147781,4.933000000000542e-05,1.199998006203456,4.933000000000542e-05,0.5831809508137601,4.933000000000542e-05,0.6
4.934000000000543e-05,0.5229988687409902,4.934000000000543e-05,1.199998246344192,4.934000000000543e-05,0.5834314011680912,4.934000000000543e-05,0.6
4.935000000000012e-05,0.5201218048557353,4.935000000000012e-05,1.199998400777409,4.935000000000012e-05,0.5836818776863684,4.935000000000012e-05,0.6
4.936000000000543e-05,0.5082469979151312,4.936000000000543e-05,1.199995797908327,4.936000000000543e-05,0.5839323799734543,4.936000000000543e-05,0.6
4.937000000000543e-05,0.507960274487851,4.937000000000543e-05,1.199997632614065,4.937000000000543e-05,0.5841829076333722,4.937000000000543e-05,0.6
4.938000000000544e-05,0.5079650091894823,4.938000000000544e-05,1.199998116360728,4.938000000000544e-05,0.5844334602706379,4.938000000000544e-05,0.6
4.939000000000543e-05,0.5079744436086492,4.939000000000543e-05,1.199998416150767,4.939000000000543e-05,0.5846840374895946,4.939000000000543e-05,0.6
4.940000000000544e-05,0.5079712882140328,4.940000000000544e-05,1.199998537907217,4.940000000000544e-05,0.5849346388945468,4.940000000000544e-05,0.6
4.941000000000544e-05,0.6739502582541573,4.941000000000544e-05,-8.737653436059067e-09,4.941000000000544e-05,0.5851852640897603,4.941000000000544e-05,0.6
4.942000000000544e-05,0.8209740841767303,4.942000000000544e-05,-1.997554384493387e-10,4.942000000000544e-05,0.5854359126794644,4.942000000000544e-05,0.6
4.943000000000545e-05,0.8872650326615917,4.943000000000545e-05,-2.31287264995587e-10,4.943000000000545e-05,0.5856865842678498,4.943000000000545e-05,0.6
4.944000000000544e-05,0.8990933977082318,4.944000000000544e-05,4.871992693867599e-10,4.944000000000544e-05,0.5859372784590728,4.944000000000544e-05,0.6
4.945000000000011e-05,0.9014267726909208,4.945000000000011e-05,5.649125293109364e-10,4.945000000000011e-05,0.5861879948571186,4.945000000000011e-05,0.6
4.946000000000545e-05,0.8915177266138621,4.946000000000545e-05,4.689371439065769e-07,4.946000000000545e-05,0.5864387330664734,4.946000000000545e-05,0.6
4.947000000000545e-05,0.8903045696825552,4.947000000000545e-05,4.690347034554978e-07,4.947000000000545e-05,0.5866894926907861,4.947000000000545e-05,0.6
4.948000000000546e-05,0.890264223934086,4.948000000000546e-05,4.690419777681694e-07,4.948000000000546e-05,0.5869402733342064,4.948000000000546e-05,0.6
4.949000000000545e-05,0.8902775013207269,4.949000000000545e-05,4.690443945452628e-07,4.949000000000545e-05,0.5871910746007181,4.949000000000545e-05,0.6
4.950000000000545e-05,0.8903045571225796,4.950000000000545e-05,4.690462063496798e-07,4.950000000000545e-05,0.587441896094271,4.950000000000545e-05,0.6
4.951000000000545e-05,0.7386977841161935,4.951000000000545e-05,1.199996553690101,4.951000000000545e-05,0.5876927374187845,4.951000000000545e-05,0.6
4.952000000000546e-05,0.5781353135340138,4.952000000000546e-05,1.199997560283288,4.952000000000546e-05,0.5879435981781451,4.952000000000546e-05,0.6
4.953000000000546e-05,0.504565843372985,4.953000000000546e-05,1.19999792185735,4.953000000000546e-05,0.5881944779762101,4.953000000000546e-05,0.6
4.954000000000546e-05,0.4912389106223142,4.954000000000546e-05,1.199998245290523,4.954000000000546e-05,0.5884453764168056,4.954000000000546e-05,0.6
4.955000000000011e-05,0.4884611523516722,4.955000000000011e-05,1.199998400376907,4.955000000000011e-05,0.5886962931035951,4.955000000000011e-05,0.6
4.956000000000546e-05,0.4766357189520926,4.956000000000546e-05,1.199995847157891,4.956000000000546e-05,0.5889472276407486,4.956000000000546e-05,0.6
4.957000000000546e-05,0.4764191658887773,4.957000000000546e-05,1.199997621291131,4.957000000000546e-05,0.5891981796316044,4.957000000000546e-05,0.6
4.958000000000547e-05,0.4764055171084666,4.958000000000547e-05,1.199998128955374,4.958000000000547e-05,0.5894491486800089,4.958000000000547e-05,0.6
4.959000000000546e-05,0.4764126003657396,4.959000000000546e-05,1.199998391431501,4.959000000000546e-05,0.5897001343896476,4.959000000000546e-05,0.6
4.960000000000546e-05,0.4764090855270517,4.960000000000546e-05,1.199998549265734,4.960000000000546e-05,0.5899511363641803,4.960000000000546e-05,0.6
4.961000000000547e-05,0.6439508571639753,4.961000000000547e-05,7.789924723438194e-09,4.961000000000547e-05,0.5902021542072403,4.961000000000547e-05,0.6
4.962000000000547e-05,0.79195721660258,4.962000000000547e-05,-1.23216252477009e-10,4.962000000000547e-05,0.5904531875224359,4.962000000000547e-05,0.6
4.963000000000548e-05,0.860119158833494,4.963000000000548e-05,-1.719972896717681e-10,4.963000000000548e-05,0.590704235913352,4.963000000000548e-05,0.6
4.964000000000547e-05,0.8725130545570166,4.964000000000547e-05,5.559128948776062e-10,4.964000000000547e-05,0.5909552989835479,4.964000000000547e-05,0.6
4.965000000000012e-05,0.8749436772615247,4.965000000000012e-05,4.856880404367104e-10,4.965000000000012e-05,0.5912063763364269,4.965000000000012e-05,0.6
4.966000000000548e-05,0.8653303080613826,4.966000000000548e-05,4.68939047234231e-07,4.966000000000548e-05,0.5914574675759071,4.966000000000548e-05,0.6
4.967000000000548e-05,0.8639910479351436,4.967000000000548e-05,4.690349375229013e-07,4.967000000000548e-05,0.5917085723050776,4.967000000000548e-05,0.6
4.968000000000549e-05,0.8639482774776676,4.968000000000549e-05,4.690420364278249e-07,4.968000000000549e-05,0.591959690127544,4.968000000000549e-05,0.6
4.969000000000548e-05,0.8639482827121326,4.969000000000548e-05,4.690446266650398e-07,4.969000000000548e-05,0.5922108206467572,4.969000000000548e-05,0.6
4.970000000000548e-05,0.8639463285894688,4.970000000000548e-05,4.690459460008241e-07,4.970000000000548e-05,0.5924619634661479,4.970000000000548e-05,0.6
4.971000000000549e-05,0.7149714347384656,4.971000000000549e-05,1.199996524829134,4.971000000000549e-05,0.5927131181891271,4.971000000000549e-05,0.6
4.972000000000549e-05,0.5552209645297631,4.972000000000549e-05,1.199997561110107,4.972000000000549e-05,0.5929642844190873,4.972000000000549e-05,0.6
4.97300000000055e-05,0.4824590217717823,4.97300000000055e-05,1.199998003865708,4.97300000000055e-05,0.5932154617594029,4.97300000000055e-05,0.6
4.974000000000549e-05,0.4694096977860515,4.974000000000549e-05,1.199998243528456,4.974000000000549e-05,0.5934666498134302,4.974000000000549e-05,0.6
4.975000000000012e-05,0.4667309273717548,4.975000000000012e-05,1.199998399172019,4.975000000000012e-05,0.5937178481843741,4.975000000000012e-05,0.6
4.976000000000549e-05,0.4548549362419779,4.976000000000549e-05,1.199995824638286,4.976000000000549e-05,0.5939690564759637,4.976000000000549e-05,0.6
4.97700000000055e-05,0.4546691612887917,4.97700000000055e-05,1.199997627696677,4.97700000000055e-05,0.5942202742911011,4.97700000000055e-05,0.6
4.97800000000055e-05,0.4546744429160147,4.97800000000055e-05,1.199998134950151,4.97800000000055e-05,0.5944715012332142,4.97800000000055e-05,0.6
4.979000000000549e-05,0.4546756534631883,4.979000000000549e-05,1.199998394147238,4.979000000000549e-05,0.5947227369055814,4.979000000000549e-05,0.6
4.980000000000549e-05,0.4546740200625807,4.980000000000549e-05,1.199998551113601,4.980000000000549e-05,0.5949739809114676,4.980000000000549e-05,0.6
4.98100000000055e-05,0.6227376970672365,4.98100000000055e-05,7.708458036809235e-09,4.98100000000055e-05,0.595225232854124,4.98100000000055e-05,0.6
4.98200000000055e-05,0.7718180939975089,4.98200000000055e-05,-2.156675403339073e-10,4.98200000000055e-05,0.5954764923367893,4.98200000000055e-05,0.6
4.983000000000551e-05,0.8431571681153462,4.983000000000551e-05,-7.509788119334293e-10,4.983000000000551e-05,0.5957277589626908,4.983000000000551e-05,0.6
4.984000000000551e-05,0.8557018941539032,4.984000000000551e-05,4.377201448974612e-10,4.984000000000551e-05,0.5959790323350439,4.984000000000551e-05,0.6
4.985000000000011e-05,0.8585239049698615,4.985000000000011e-05,4.832794444435371e-10,4.985000000000011e-05,0.5962303120569183,4.985000000000011e-05,0.6
4.986000000000551e-05,0.8487167267686018,4.986000000000551e-05,4.689390897928994e-07,4.986000000000551e-05,0.5964815977319156,4.986000000000551e-05,0.6
4.987000000000551e-05,0.8474189961180039,4.987000000000551e-05,4.690349858838957e-07,4.987000000000551e-05,0.5967328889628146,4.987000000000551e-05,0.6
4.988000000000552e-05,0.8473774996664071,4.988000000000552e-05,4.690420539979935e-07,4.988000000000552e-05,0.5969841853529281,4.988000000000552e-05,0.6
4.989000000000551e-05,0.8473756471352115,4.989000000000551e-05,4.690446349201356e-07,4.989000000000551e-05,0.5972354865054245,4.989000000000551e-05,0.6
4.990000000000552e-05,0.8473748683170935,4.990000000000552e-05,4.690459506143557e-07,4.990000000000552e-05,0.5974867920234651,4.990000000000552e-05,0.6
4.991000000000552e-05,0.6971873193030843,4.991000000000552e-05,1.199996536282518,4.991000000000552e-05,0.5977381015102041,4.991000000000552e-05,0.6
4.992000000000552e-05,0.5391217600091983,4.992000000000552e-05,1.199997563735383,4.992000000000552e-05,0.5979894145687896,4.992000000000552e-05,0.6
4.993000000000553e-05,0.4700314959266341,4.993000000000553e-05,1.199998004232417,4.993000000000553e-05,0.598240730802364,4.993000000000553e-05,0.6
4.994000000000552e-05,0.4578356762602626,4.994000000000552e-05,1.199998243873373,4.994000000000552e-05,0.5984920498140645,4.994000000000552e-05,0.6
4.995000000000012e-05,0.4554099663746589,4.995000000000012e-05,1.199998399390603,4.995000000000012e-05,0.5987433712068883,4.995000000000012e-05,0.6
4.996000000000553e-05,0.4433861295365777,4.996000000000553e-05,1.199995765901645,4.996000000000553e-05,0.5989946945843722,4.996000000000553e-05,0.6
4.997000000000553e-05,0.4431197195958325,4.997000000000553e-05,1.1999976469623,4.997000000000553e-05,0.5992460195492345,4.997000000000553e-05,0.6
4.998000000000554e-05,0.4431412137421861,4.998000000000554e-05,1.199998105925167,4.998000000000554e-05,0.5994973457047353,4.998000000000554e-05,0.6
4.999000000000553e-05,0.4431457969165959,4.999000000000553e-05,1.19999841756469,4.999000000000553e-05,0.5997486726539955,4.999000000000553e-05,0.6
5.000000000000553e-05,0.4431400438470736,5.000000000000553e-05,1.199998535625254,5.000000000000553e-05,0.6000000000001362,5.000000000000553e-05,0.6
5.001000000000553e-05,0.6116893802587766,5.001000000000553e-05,7.69636826368181e-09,5.001000000000553e-05,0.6002513273462765,5.001000000000553e-05,0.6
5.002000000000554e-05,0.76171550981447,5.002000000000554e-05,-7.460778519805968e-11,5.002000000000554e-05,0.6005026542955368,5.002000000000554e-05,0.6
5.003000000000554e-05,0.8356236412334072,5.003000000000554e-05,8.517724249948984e-10,5.003000000000554e-05,0.6007539804510377,5.003000000000554e-05,0.6
5.004000000000554e-05,0.849223160588034,5.004000000000554e-05,5.741926210778403e-10,5.004000000000554e-05,0.6010053054159,5.004000000000554e-05,0.6
5.005000000000012e-05,0.8523598659904494,5.005000000000012e-05,3.056885328740556e-10,5.005000000000012e-05,0.6012566287931116,5.005000000000012e-05,0.6
5.006000000000554e-05,0.842244628140935,5.006000000000554e-05,4.689358673571996e-07,5.006000000000554e-05,0.6015079501862076,5.006000000000554e-05,0.6
5.007000000000554e-05,0.8409277762314744,5.007000000000554e-05,4.690347119763495e-07,5.007000000000554e-05,0.6017592691979082,5.007000000000554e-05,0.6
5.008000000000555e-05,0.8408869316771171,5.008000000000555e-05,4.690419611665607e-07,5.008000000000555e-05,0.6020105854314826,5.008000000000555e-05,0.6
5.009000000000555e-05,0.8408872501937666,5.009000000000555e-05,4.690445900388124e-07,5.009000000000555e-05,0.6022618984900678,5.009000000000555e-05,0.6
5.010000000000555e-05,0.840884915964255,5.010000000000555e-05,4.690459253038931e-07,5.010000000000555e-05,0.6025132079768069,5.010000000000555e-05,0.6
5.011000000000555e-05,0.6909200328172169,5.011000000000555e-05,1.199996535911223,5.011000000000555e-05,0.6027645134948476,5.011000000000555e-05,0.6
5.012000000000555e-05,0.5339629776924096,5.012000000000555e-05,1.199997564948462,5.012000000000555e-05,0.6030158146473441,5.012000000000555e-05,0.6
5.013000000000556e-05,0.4678792316202105,5.013000000000556e-05,1.199998004157693,5.013000000000556e-05,0.6032671110374573,5.013000000000556e-05,0.6
5.014000000000556e-05,0.4560773044397305,5.014000000000556e-05,1.199998243899045,5.014000000000556e-05,0.6035184022683565,5.014000000000556e-05,0.6
5.015000000000012e-05,0.4538464266312384,5.015000000000012e-05,1.199998399631766,5.015000000000012e-05,0.6037696879430815,5.015000000000012e-05,0.6
5.016000000000556e-05,0.4418781548713883,5.016000000000556e-05,1.19999576319739,5.016000000000556e-05,0.6040209676652282,5.016000000000556e-05,0.6
5.017000000000556e-05,0.4416103835928687,5.017000000000556e-05,1.199997648377587,5.017000000000556e-05,0.6042722410375814,5.017000000000556e-05,0.6
5.018000000000557e-05,0.44163330104529,5.018000000000557e-05,1.199998104930408,5.018000000000557e-05,0.6045235076634825,5.018000000000557e-05,0.6
5.019000000000557e-05,0.4416372428097716,5.019000000000557e-05,1.199998417755175,5.019000000000557e-05,0.6047747671461483,5.019000000000557e-05,0.6
5.020000000000556e-05,0.4416314374341806,5.020000000000556e-05,1.199998535326974,5.020000000000556e-05,0.6050260190888044,5.020000000000556e-05,0.6
5.021000000000557e-05,0.6113298034537989,5.021000000000557e-05,6.602477196702761e-09,5.021000000000557e-05,0.6052772630946905,5.021000000000557e-05,0.6
5.022000000000557e-05,0.7619614569387675,5.022000000000557e-05,-2.156482653305054e-10,5.022000000000557e-05,0.6055284987670577,5.022000000000557e-05,0.6
5.023000000000558e-05,0.8383667330153673,5.023000000000558e-05,3.288392970915074e-09,5.023000000000558e-05,0.6057797257091708,5.023000000000558e-05,0.6
5.024000000000558e-05,0.8523433124193495,5.024000000000558e-05,3.854378845183582e-10,5.024000000000558e-05,0.6060309435243084,5.024000000000558e-05,0.6
5.025000000000012e-05,0.8554890237005115,5.025000000000012e-05,4.547928195903614e-10,5.025000000000012e-05,0.6062821518156257,5.025000000000012e-05,0.6
5.026000000000557e-05,0.8457228208044192,5.026000000000557e-05,4.68938447372151e-07,5.026000000000557e-05,0.6065333501868417,5.026000000000557e-05,0.6
5.027000000000557e-05,0.8444196525595226,5.027000000000557e-05,4.690349784368695e-07,5.027000000000557e-05,0.606784538240869,5.027000000000557e-05,0.6
5.028000000000558e-05,0.844376429098439,5.028000000000558e-05,4.690420542959171e-07,5.028000000000558e-05,0.6070357155811846,5.028000000000558e-05,0.6
5.029000000000558e-05,0.8443741984849068,5.029000000000558e-05,4.690446340608345e-07,5.029000000000558e-05,0.6072868818111449,5.029000000000558e-05,0.6
5.030000000000558e-05,0.8443739057016018,5.030000000000558e-05,4.690459477741203e-07,5.030000000000558e-05,0.6075380365341241,5.030000000000558e-05,0.6
5.031000000000558e-05,0.6946159668789015,5.031000000000558e-05,1.199996550285835,5.031000000000558e-05,0.6077891793535145,5.031000000000558e-05,0.6
5.032000000000558e-05,0.537683901367082,5.032000000000558e-05,1.199997570368717,5.032000000000558e-05,0.6080403098727279,5.032000000000558e-05,0.6
5.033000000000559e-05,0.4757763836047175,5.033000000000559e-05,1.199998006866854,5.033000000000559e-05,0.6082914276951944,5.033000000000559e-05,0.6
5.034000000000559e-05,0.4647916075566462,5.034000000000559e-05,1.199998244303997,5.034000000000559e-05,0.6085425324243646,5.034000000000559e-05,0.6
5.035000000000012e-05,0.4625939058969024,5.035000000000012e-05,1.199998400281921,5.035000000000012e-05,0.6087936236635727,5.035000000000012e-05,0.6
5.036000000000559e-05,0.4507971710537709,5.036000000000559e-05,1.199995861919053,5.036000000000559e-05,0.609044701016724,5.036000000000559e-05,0.6
5.037000000000559e-05,0.4506008987875337,5.037000000000559e-05,1.199997618206766,5.037000000000559e-05,0.60929576408692,5.037000000000559e-05,0.6
5.03800000000056e-05,0.4505827416977333,5.03800000000056e-05,1.199998128287421,5.03800000000056e-05,0.6095468124778357,5.03800000000056e-05,0.6
5.039000000000559e-05,0.4505907408395466,5.039000000000559e-05,1.199998391108016,5.039000000000559e-05,0.6097978457930313,5.039000000000559e-05,0.6
5.040000000000559e-05,0.4505869225687358,5.040000000000559e-05,1.199998549056431,5.040000000000559e-05,0.6100488636360912,5.040000000000559e-05,0.6
5.04100000000056e-05,0.620530157167405,5.04100000000056e-05,6.272616808748962e-09,5.04100000000056e-05,0.610299865610624,5.04100000000056e-05,0.6
5.04200000000056e-05,0.7717974680243773,5.04200000000056e-05,-3.662656697759364e-11,5.04200000000056e-05,0.6105508513202629,5.04200000000056e-05,0.6
5.043000000000561e-05,0.851823767387543,5.043000000000561e-05,-9.909239487667855e-10,5.043000000000561e-05,0.6108018203686673,5.043000000000561e-05,0.6
5.044000000000561e-05,0.8664078256624836,5.044000000000561e-05,3.319500444451173e-10,5.044000000000561e-05,0.6110527723595232,5.044000000000561e-05,0.6
5.045000000000012e-05,0.8695157047092275,5.045000000000012e-05,4.740666236171404e-10,5.045000000000012e-05,0.6113037068964047,5.045000000000012e-05,0.6
5.046000000000561e-05,0.8591232614770549,5.046000000000561e-05,4.690087342159827e-07,5.046000000000561e-05,0.6115546235834659,5.046000000000561e-05,0.6
5.047000000000561e-05,0.8584695771725065,5.047000000000561e-05,4.69034579459772e-07,5.047000000000561e-05,0.6118055220240615,5.047000000000561e-05,0.6
5.048000000000562e-05,0.8584227415109604,5.048000000000562e-05,4.690416845326313e-07,5.048000000000562e-05,0.6120564018221266,5.048000000000562e-05,0.6
5.049000000000561e-05,0.8584262093022348,5.049000000000561e-05,4.690450346420365e-07,5.049000000000561e-05,0.612307262581487,5.049000000000561e-05,0.6
5.05000000000056e-05,0.8584252075765088,5.05000000000056e-05,4.690458086504168e-07,5.05000000000056e-05,0.6125581039060001,5.05000000000056e-05,0.6
5.051000000000561e-05,0.7083783363502821,5.051000000000561e-05,1.199996548372003,5.051000000000561e-05,0.6128089253995536,5.051000000000561e-05,0.6
5.052000000000561e-05,0.5534619328206802,5.052000000000561e-05,1.1999975741803,5.052000000000561e-05,0.6130597266660652,5.052000000000561e-05,0.6
5.053000000000562e-05,0.4944639904337806,5.053000000000562e-05,1.199997990058318,5.053000000000562e-05,0.6133105073094856,5.053000000000562e-05,0.6
5.054000000000562e-05,0.4837124723895037,5.054000000000562e-05,1.199998245294159,5.054000000000562e-05,0.6135612669337981,5.054000000000562e-05,0.6
5.055000000000012e-05,0.4816192326415722,5.055000000000012e-05,1.199998400605141,5.055000000000012e-05,0.6138120051428813,5.055000000000012e-05,0.6
5.056000000000562e-05,0.4698516249892079,5.056000000000562e-05,1.199995858003562,5.056000000000562e-05,0.6140627215411988,5.056000000000562e-05,0.6
5.057000000000562e-05,0.4696476943582392,5.057000000000562e-05,1.199997619166748,5.057000000000562e-05,0.6143134157324216,5.057000000000562e-05,0.6
5.058000000000563e-05,0.469631199887453,5.058000000000563e-05,1.199998128491413,5.058000000000563e-05,0.6145640873208071,5.058000000000563e-05,0.6
5.059000000000563e-05,0.4696387932024912,5.059000000000563e-05,1.199998391209896,5.059000000000563e-05,0.6148147359105109,5.059000000000563e-05,0.6
5.060000000000562e-05,0.4696351186944082,5.060000000000562e-05,1.199998549121054,5.060000000000562e-05,0.6150653611057244,5.060000000000562e-05,0.6
5.061000000000563e-05,0.639291083825188,5.061000000000563e-05,-9.438236662219486e-09,5.061000000000563e-05,0.6153159625106769,5.061000000000563e-05,0.6
5.062000000000563e-05,0.7904313374319261,5.062000000000563e-05,5.674345292284954e-12,5.062000000000563e-05,0.6155665397296334,5.062000000000563e-05,0.6
5.063000000000564e-05,0.8740601873721,5.063000000000564e-05,3.076469419395652e-09,5.063000000000564e-05,0.6158170923668992,5.063000000000564e-05,0.6
5.064000000000564e-05,0.8895859571519003,5.064000000000564e-05,4.82941213663608e-10,5.064000000000564e-05,0.6160676200268169,5.064000000000564e-05,0.6
5.065000000000012e-05,0.8929300486340022,5.065000000000012e-05,8.205999872762201e-10,5.065000000000012e-05,0.6163181223136314,5.065000000000012e-05,0.6
5.066000000000564e-05,0.8829727118672103,5.066000000000564e-05,4.690087947156905e-07,5.066000000000564e-05,0.61656859883218,5.066000000000564e-05,0.6
5.067000000000564e-05,0.8823343164350738,5.067000000000564e-05,4.690345812117742e-07,5.067000000000564e-05,0.6168190491865109,5.067000000000564e-05,0.6
5.068000000000565e-05,0.882289452079531,5.068000000000565e-05,4.69041686461194e-07,5.068000000000565e-05,0.6170694729812676,5.068000000000565e-05,0.6
5.069000000000564e-05,0.8822927350520904,5.069000000000564e-05,4.690450350754357e-07,5.069000000000564e-05,0.6173198698209963,5.069000000000564e-05,0.6
5.070000000000564e-05,0.88229197818815,5.070000000000564e-05,4.690458033380577e-07,5.070000000000564e-05,0.6175702393102868,5.070000000000564e-05,0.6
5.071000000000565e-05,0.7317844628782392,5.071000000000565e-05,1.199996546074692,5.071000000000565e-05,0.6178205810537711,5.071000000000565e-05,0.6
5.072000000000565e-05,0.5789305236358032,5.072000000000565e-05,1.199997578034223,5.072000000000565e-05,0.6180708946561255,5.072000000000565e-05,0.6
5.073000000000566e-05,0.5228190153799837,5.073000000000566e-05,1.199997867965581,5.073000000000566e-05,0.6183211797220707,5.073000000000566e-05,0.6
5.074000000000566e-05,0.5126526559010459,5.074000000000566e-05,1.199998245131288,5.074000000000566e-05,0.618571435856372,5.074000000000566e-05,0.6
5.075000000000012e-05,0.5105067221192851,5.075000000000012e-05,1.199998400438904,5.075000000000012e-05,0.6188216626637026,5.075000000000012e-05,0.6
5.076000000000565e-05,0.4987060021514852,5.076000000000565e-05,1.199995823741808,5.076000000000565e-05,0.6190718597493361,5.076000000000565e-05,0.6
5.077000000000565e-05,0.4985072514903053,5.077000000000565e-05,1.199997633744265,5.077000000000565e-05,0.6193220267177614,5.077000000000565e-05,0.6
5.078000000000566e-05,0.4985133858158437,5.078000000000566e-05,1.199998135005724,5.078000000000566e-05,0.6195721631740689,5.078000000000566e-05,0.6
5.079000000000566e-05,0.4985146007784669,5.079000000000566e-05,1.199998394364653,5.079000000000566e-05,0.6198222687232589,5.079000000000566e-05,0.6
5.080000000000565e-05,0.4985130886128776,5.080000000000565e-05,1.199998551173351,5.080000000000565e-05,0.6200723429703815,5.080000000000565e-05,0.6
5.081000000000566e-05,0.6678503734438391,5.081000000000566e-05,5.168748657354744e-09,5.081000000000566e-05,0.6203223855205346,5.081000000000566e-05,0.6
5.082000000000566e-05,0.8209234476188035,5.082000000000566e-05,4.660310014814193e-11,5.082000000000566e-05,0.620572395978867,5.082000000000566e-05,0.6
5.083000000000567e-05,0.9080373718625548,5.083000000000567e-05,-4.7320205241382e-10,5.083000000000567e-05,0.6208223739505779,5.083000000000567e-05,0.6
5.084000000000567e-05,0.9238413371759272,5.084000000000567e-05,3.054016788719641e-10,5.084000000000567e-05,0.6210723190409183,5.084000000000567e-05,0.6
5.085000000000011e-05,0.9273016162255927,5.085000000000011e-05,4.687055017255975e-10,5.085000000000011e-05,0.6213222308550518,5.085000000000011e-05,0.6
