net1 X,net1 Y,net11 X,net11 Y,I0.\1  X,I0.\1  Y
6.04874911418761e-06,1.013399934577365,6.04874911418761e-06,1.000817187713672,6.04874911418761e-06,0.0001000730928028591
6.05874911418761e-06,1.013946065280582,6.05874911418761e-06,1.00136919613481,6.05874911418761e-06,0.0001001536554060265
6.06874911418761e-06,1.01449154230646,6.06874911418761e-06,1.001917943655503,6.06874911418761e-06,0.0001001831499627875
6.07874911418761e-06,1.015036364793617,6.07874911418761e-06,1.002468596373426,6.07874911418761e-06,0.000100263595558316
6.08874911418761e-06,1.015580531881702,6.08874911418761e-06,1.003015998768247,6.08874911418761e-06,0.0001002929370723994
6.09874911418761e-06,1.016124042711403,6.09874911418761e-06,1.003565292798356,6.09874911418761e-06,0.000100373265241789
6.108749114187609e-06,1.01666689642444,6.108749114187609e-06,1.004111346986907,6.108749114187609e-06,0.0001004024535246471
6.11874911418761e-06,1.017209092163575,6.11874911418761e-06,1.004659279347488,6.11874911418761e-06,0.0001004826638497593
6.12874911418761e-06,1.017750629072605,6.12874911418761e-06,1.005203982253613,6.12874911418761e-06,0.0001005116987117293
6.13874911418761e-06,1.018291506296371,6.13874911418761e-06,1.005750549965718,6.13874911418761e-06,0.0001005917907806521
6.14874911418761e-06,1.018831722980753,6.14874911418761e-06,1.006293898517196,6.14874911418761e-06,0.0001006206720308949
6.158749114187609e-06,1.019371278272676,6.158749114187609e-06,1.006839098605209,6.158749114187609e-06,0.0001007006454257994
6.168749114187609e-06,1.019910171320107,6.168749114187609e-06,1.007381089733957,6.168749114187609e-06,0.000100729372872527
6.178749114187609e-06,1.020448401272062,6.178749114187609e-06,1.007924919225451,6.178749114187609e-06,0.0001008092271806801
6.18874911418761e-06,1.020985967278601,6.18874911418761e-06,1.008465549867614,6.18874911418761e-06,0.0001008378006442929
6.19874911418761e-06,1.021522868490835,6.19874911418761e-06,1.009008005793425,6.19874911418761e-06,0.0001009175354455376
6.20874911418761e-06,1.022059104060923,6.20874911418761e-06,1.009547272889708,6.20874911418761e-06,0.0001009459547268875
6.218749114187609e-06,1.022594673142077,6.218749114187609e-06,1.010088352283846,6.218749114187609e-06,0.00010102556962194
6.228749114187609e-06,1.023129574888559,6.228749114187609e-06,1.010626252779215,6.228749114187609e-06,0.0001010538345263316
6.238749114187609e-06,1.023663808455686,6.238749114187609e-06,1.011165952679367,6.238749114187609e-06,0.0001011333291043377
6.248749114187609e-06,1.024197372999832,6.248749114187609e-06,1.011702483523333,6.248749114187609e-06,0.0001011614394402177
6.258749114187608e-06,1.024730267678424,6.258749114187608e-06,1.012240800970767,6.258749114187608e-06,0.0001012408132922823
6.268749114187608e-06,1.025262491649949,6.268749114187608e-06,1.012775959117267,6.268749114187608e-06,0.0001012687688692759
6.278749114187609e-06,1.025794044073953,6.278749114187609e-06,1.013312891156773,6.278749114187609e-06,0.0001013480215858842
6.288749114187609e-06,1.026324924111042,6.288749114187609e-06,1.013846673564737,6.288749114187609e-06,0.0001013758222108116
6.298749114187609e-06,1.026855130922885,6.298749114187609e-06,1.014382217244761,6.298749114187609e-06,0.000101454953386882
6.308749114187609e-06,1.027384663672211,6.308749114187609e-06,1.014914620877718,6.308749114187609e-06,0.0001014825988660966
6.318749114187608e-06,1.027913521522817,6.318749114187608e-06,1.015448773250643,6.318749114187608e-06,0.0001015616080978239
6.328749114187608e-06,1.028441703639564,6.328749114187608e-06,1.015979795076752,6.328749114187608e-06,0.000101589098237111
6.338749114187608e-06,1.02896920918838,6.338749114187608e-06,1.016512553199211,6.338749114187608e-06,0.0001016679851175202
6.348749114187608e-06,1.029496037336262,6.348749114187608e-06,1.017042190191171,6.348749114187608e-06,0.0001016953197308787
6.358749114187608e-06,1.030022187251276,6.358749114187608e-06,1.017573551123591,6.358749114187608e-06,0.0001017740838544833
6.368749114187608e-06,1.03054765810256,6.368749114187608e-06,1.018101800259601,6.368749114187608e-06,0.0001018012627482064
6.378749114187608e-06,1.031072449060324,6.378749114187608e-06,1.01863176106633,6.378749114187608e-06,0.0001018799037108988
6.388749114187608e-06,1.031596559295851,6.388749114187608e-06,1.019158619329598,6.388749114187608e-06,0.0001019069266882939
6.398749114187608e-06,1.0321199879815,6.398749114187608e-06,1.019687177079034,6.398749114187608e-06,0.0001019854440976717
6.408749114187608e-06,1.032642734290704,6.408749114187608e-06,1.020212641457771,6.408749114187608e-06,0.0001020123109568682
6.418749114187608e-06,1.033164797397977,6.418749114187608e-06,1.020739793222937,6.418749114187608e-06,0.0001020907044168016
6.428749114187607e-06,1.03368617647891,6.428749114187607e-06,1.021263860710135,6.428749114187607e-06,0.0001021174149691774
6.438749114187608e-06,1.034206870710173,6.438749114187608e-06,1.021789603568561,6.438749114187608e-06,0.0001021956840727079
6.448749114187607e-06,1.03472687926952,6.448749114187607e-06,1.022312271162554,6.448749114187607e-06,0.0001022222381285256
6.458749114187607e-06,1.035246201335786,6.458749114187607e-06,1.022836602195784,6.458749114187607e-06,0.0001023003824762846
6.468749114187607e-06,1.03576483608889,6.468749114187607e-06,1.023357866900555,6.468749114187607e-06,0.0001023267798373927
6.478749114187607e-06,1.036282782709838,6.478749114187607e-06,1.023880783194479,6.478749114187607e-06,0.0001024047990436306
6.488749114187607e-06,1.036800040380721,6.488749114187607e-06,1.02440064201947,6.488749114187607e-06,0.0001024310395068272
6.498749114187607e-06,1.037316608284719,6.498749114187607e-06,1.024922140664791,6.498749114187607e-06,0.0001025089331777639
6.508749114187607e-06,1.0378324856061,6.508749114187607e-06,1.025440590624238,6.508749114187607e-06,0.000102535016553173
6.518749114187608e-06,1.038347671530223,6.518749114187608e-06,1.025960668716459,6.518749114187608e-06,0.0001026127842901097
6.528749114187607e-06,1.038862165243541,6.528749114187607e-06,1.026477706830588,6.528749114187607e-06,0.0001026387103827994
6.538749114187607e-06,1.039375965933596,6.538749114187607e-06,1.026996361469484,6.538749114187607e-06,0.0001027163517986291
6.548749114187607e-06,1.039889072789028,6.548749114187607e-06,1.027511984764221,6.548749114187607e-06,0.0001027421204087516
6.558749114187606e-06,1.040401484999571,6.558749114187606e-06,1.028029213054627,6.558749114187606e-06,0.0001028196351101148
6.568749114187606e-06,1.040913201756056,6.568749114187606e-06,1.02854341856077,6.568749114187606e-06,0.0001028452460444052
6.578749114187606e-06,1.041424222250412,6.578749114187606e-06,1.02905921761303,6.578749114187606e-06,0.0001029226336408826
6.588749114187606e-06,1.041934545675668,6.588749114187606e-06,1.029572002367356,6.588749114187606e-06,0.0001029480867044587
6.598749114187607e-06,1.042444171225954,6.598749114187607e-06,1.030086369295859,6.598749114187607e-06,0.0001030253468070816
6.608749114187607e-06,1.042953098096502,6.608749114187607e-06,1.030597730341117,6.608749114187607e-06,0.0001030506418052512
6.618749114187607e-06,1.043461325483647,6.618749114187607e-06,1.031110662265854,6.618749114187607e-06,0.0001031277740279581
6.628749114187607e-06,1.043968852584828,6.628749114187607e-06,1.031620596650568,6.628749114187607e-06,0.0001031529107619885
6.638749114187606e-06,1.04447567859859,6.638749114187606e-06,1.032132090695885,6.638749114187606e-06,0.0001032299147189182
6.648749114187606e-06,1.044981802724587,6.648749114187606e-06,1.032640595474442,6.648749114187606e-06,0.0001032548929935229
6.658749114187605e-06,1.045487224163578,6.658749114187605e-06,1.033150648770795,6.658749114187605e-06,0.0001033317682961025
6.668749114187605e-06,1.045991942117436,6.668749114187605e-06,1.033657721003368,6.668749114187605e-06,0.000103356587915722
6.678749114187606e-06,1.04649595578914,6.678749114187606e-06,1.034166330685393,6.678749114187606e-06,0.000103433334186703
6.688749114187606e-06,1.046999264382785,6.688749114187606e-06,1.034671967438581,6.688749114187606e-06,0.0001034579949478129
6.698749114187606e-06,1.047501867103578,6.698749114187606e-06,1.035179130646949,6.698749114187606e-06,0.0001035346118041585
6.708749114187606e-06,1.048003763157841,6.708749114187606e-06,1.035683328992951,6.708749114187606e-06,0.0001035591135151146
6.718749114187606e-06,1.04850495175301,6.718749114187606e-06,1.036189042873434,6.718749114187606e-06,0.000103635600577699
6.728749114187606e-06,1.049005432097642,6.728749114187606e-06,1.036691799890599,6.728749114187606e-06,0.0001036599430413078
6.738749114187605e-06,1.049505203401408,6.738749114187605e-06,1.037196061594684,6.738749114187605e-06,0.0001037362999221867
6.748749114187605e-06,1.050004264875103,6.748749114187605e-06,1.037697374367616,6.748749114187605e-06,0.0001037604829423484
6.758749114187605e-06,1.050502615730639,6.758749114187605e-06,1.038200181051729,6.758749114187605e-06,0.0001038367092701003
6.768749114187605e-06,1.051000255181053,6.768749114187605e-06,1.038700046671597,6.768749114187605e-06,0.0001038607326463889
6.778749114187605e-06,1.051497182440504,6.778749114187605e-06,1.039201395498212,6.778749114187605e-06,0.000103936828038431
6.788749114187605e-06,1.051993396724277,6.788749114187605e-06,1.039699811061507,6.788749114187605e-06,0.0001039606915854002
6.798749114187605e-06,1.05248889724878,6.798749114187605e-06,1.040199699199005,6.798749114187605e-06,0.0001040366556626845
6.808749114187605e-06,1.052983683231552,6.808749114187605e-06,1.040696661809297,6.808749114187605e-06,0.0001040603591762284
6.818749114187605e-06,1.053477753891257,6.818749114187605e-06,1.041195086431047,6.818749114187605e-06,0.0001041361915701506
6.828749114187605e-06,1.053971108447691,6.828749114187605e-06,1.041690593198023,6.828749114187605e-06,0.0001041597348506661
6.838749114187604e-06,1.054463746121779,6.838749114187604e-06,1.04218755148398,6.838749114187604e-06,0.0001042354351810231
6.848749114187604e-06,1.05495566613558,6.848749114187604e-06,1.042681599523466,6.848749114187604e-06,0.0001042588180435624
6.858749114187604e-06,1.055446867712283,6.858749114187604e-06,1.043177088658716,6.858749114187604e-06,0.0001043343859347679
6.868749114187604e-06,1.055937350076216,6.868749114187604e-06,1.043669675094032,6.868749114187604e-06,0.0001043576081769786
6.878749114187604e-06,1.056427112452839,6.878749114187604e-06,1.04416369226935,6.878749114187604e-06,0.0001044330432605907
6.888749114187604e-06,1.056916154068752,6.888749114187604e-06,1.044654814229788,6.888749114187604e-06,0.0001044561046835887
6.898749114187604e-06,1.057404474151689,6.898749114187604e-06,1.045147356642405,6.898749114187604e-06,0.0001045314065940041
6.908749114187604e-06,1.057892071930527,6.908749114187604e-06,1.045637011263737,6.908749114187604e-06,0.0001045543069996125
6.918749114187605e-06,1.058378946635284,6.918749114187605e-06,1.046128076116572,6.918749114187605e-06,0.0001046294753672138
6.928749114187605e-06,1.058865097497117,6.928749114187605e-06,1.046616260541444,6.928749114187605e-06,0.0001046522145594608
6.938749114187604e-06,1.059350523748327,6.938749114187604e-06,1.047105845043716,6.938749114187604e-06,0.0001047272490138426
6.948749114187604e-06,1.05983522462236,6.948749114187604e-06,1.047592556421453,6.948749114187604e-06,0.0001047498267980163
6.958749114187603e-06,1.060319199353809,6.958749114187603e-06,1.048080657788431,6.958749114187603e-06,0.0001048247269711752
6.968749114187603e-06,1.060802447178409,6.968749114187603e-06,1.04856589327483,6.968749114187603e-06,0.0001048471431531115
6.978749114187603e-06,1.061284967333047,6.978749114187603e-06,1.049052508727927,6.978749114187603e-06,0.0001049219086799864
6.988749114187603e-06,1.061766759055759,6.988749114187603e-06,1.049536265485828,6.988749114187603e-06,0.0001049441630603211
6.998749114187603e-06,1.062247821585728,6.998749114187603e-06,1.050021392252986,6.998749114187603e-06,0.0001050187935771257
7.008749114187604e-06,1.062728154163292,7.008749114187604e-06,1.050503667451928,7.008749114187604e-06,0.0001050408859594399
7.018749114187604e-06,1.06320775602994,7.018749114187604e-06,1.050987302766766,7.018749114187604e-06,0.0001051153811081897
7.028749114187604e-06,1.063686626428314,7.028749114187604e-06,1.051468093583847,7.028749114187604e-06,0.0001051373112904934
7.038749114187604e-06,1.064164764602215,7.038749114187604e-06,1.051950234686457,7.038749114187604e-06,0.0001052116707108391
7.048749114187603e-06,1.064642169796594,7.048749114187603e-06,1.052429538305031,7.048749114187603e-06,0.0001052334385014286
7.058749114187602e-06,1.065118841257566,7.058749114187602e-06,1.052910182442211,7.058749114187602e-06,0.0001053076618258023
7.068749114187602e-06,1.065594778232401,7.068749114187602e-06,1.053387996052895,7.068749114187602e-06,0.0001053292670310373
7.078749114187602e-06,1.066069979969529,7.078749114187602e-06,1.053867140477883,7.078749114187602e-06,0.0001054033539002105
7.088749114187603e-06,1.066544445718541,7.088749114187603e-06,1.054343461278141,7.088749114187603e-06,0.0001054247963275067
7.098749114187603e-06,1.067018174730192,7.098749114187603e-06,1.054821103250536,7.098749114187603e-06,0.0001054987463821015
7.108749114187603e-06,1.067491166256399,7.108749114187603e-06,1.055295928445346,7.108749114187603e-06,0.0001055200258281708
7.118749114187603e-06,1.067963419550243,7.118749114187603e-06,1.055772065231218,7.118749114187603e-06,0.0001055938387223921
7.128749114187603e-06,1.068434933865973,7.128749114187603e-06,1.05624539203234,7.128749114187603e-06,0.0001056149549883864
7.138749114187603e-06,1.068905708459003,7.138749114187603e-06,1.056720020904623,7.138749114187603e-06,0.0001056886303600664
7.148749114187602e-06,1.069375742585915,7.148749114187602e-06,1.057191846531081,7.148749114187602e-06,0.0001057095832598594
7.158749114187602e-06,1.069845035504461,7.158749114187602e-06,1.057664964769341,7.158749114187602e-06,0.0001057831207505271
7.168749114187602e-06,1.070313586473564,7.168749114187602e-06,1.058135286447246,7.168749114187602e-06,0.000105803910086377
7.178749114187602e-06,1.070781394753318,7.178749114187602e-06,1.058606891337904,7.178749114187602e-06,0.0001058773093483935
7.188749114187602e-06,1.07124845960499,7.188749114187602e-06,1.059075706300859,7.188749114187602e-06,0.0001058979349196498
7.198749114187602e-06,1.07171478029102,7.198749114187602e-06,1.059545795136941,7.198749114187602e-06,0.0001059711956020685
7.208749114187602e-06,1.072180356075025,7.208749114187602e-06,1.060013100625455,7.208749114187602e-06,0.0001059916572183744
7.218749114187602e-06,1.072645186221796,7.218749114187602e-06,1.060481670707126,7.218749114187602e-06,0.0001060647789675554
7.228749114187602e-06,1.073109269997305,7.228749114187602e-06,1.060947463969546,7.228749114187602e-06,0.0001060850764298248
7.238749114187602e-06,1.073572606668698,7.238749114187602e-06,1.061414512603257,7.238749114187602e-06,0.0001061580589016413
7.248749114187602e-06,1.074035195504304,7.248749114187602e-06,1.061878790895256,7.248749114187602e-06,0.0001061781920222512
7.258749114187601e-06,1.074497035773633,7.258749114187601e-06,1.062344315394947,7.258749114187601e-06,0.0001062510348553205
7.268749114187601e-06,1.074958126747375,7.268749114187601e-06,1.062807075979523,7.268749114187601e-06,0.0001062710034407436
7.278749114187601e-06,1.075418467697405,7.278749114187601e-06,1.063271073665569,7.278749114187601e-06,0.0001063437062945473
7.288749114187601e-06,1.075878057896781,7.288749114187601e-06,1.06373231381382,7.288749114187601e-06,0.0001063635101503207
7.298749114187601e-06,1.076336896619748,7.298749114187601e-06,1.06419478201349,7.298749114187601e-06,0.0001064360726798104
7.308749114187601e-06,1.076794983141738,7.308749114187601e-06,1.064654499003554,7.308749114187601e-06,0.0001064557116056746
7.318749114187601e-06,1.077252316739368,7.318749114187601e-06,1.065115435051943,7.318749114187601e-06,0.0001065281334701947
7.328749114187602e-06,1.077708896690447,7.328749114187602e-06,1.065573626169312,7.328749114187602e-06,0.0001065476072764726
7.338749114187601e-06,1.078164722273972,7.338749114187601e-06,1.066033027408256,7.338749114187601e-06,0.0001066198881271536
7.348749114187601e-06,1.078619792770133,7.348749114187601e-06,1.066489689946412,7.348749114187601e-06,0.0001066391966205351
7.358749114187601e-06,1.079074107460312,7.358749114187601e-06,1.066947553724828,7.358749114187601e-06,0.0001067113361154304
7.3687491141876e-06,1.079527665627083,7.3687491141876e-06,1.067402684984763,7.3687491141876e-06,0.0001067304791074139
7.3787491141876e-06,1.079980466554216,7.3787491141876e-06,1.067859008659021,7.3787491141876e-06,0.0001068024769060201
7.3887491141876e-06,1.080432509526677,7.3887491141876e-06,1.068312605949531,7.3887491141876e-06,0.0001068214541957759
7.3987491141876e-06,1.080883793830628,7.3987491141876e-06,1.068767386882955,7.3987491141876e-06,0.0001068933099608289
7.408749114187601e-06,1.08133431875343,7.408749114187601e-06,1.06921944752071,7.408749114187601e-06,0.0001069121213608255
7.418749114187601e-06,1.081784083583642,7.418749114187601e-06,1.069672683084002,7.418749114187601e-06,0.0001069838347518127
7.428749114187601e-06,1.082233087611024,7.428749114187601e-06,1.070123204393194,7.428749114187601e-06,0.0001070024800694663
7.438749114187601e-06,1.082681330126538,7.438749114187601e-06,1.070574891964662,7.438749114187601e-06,0.0001070740507479644
7.4487491141876e-06,1.083128810422348,7.4487491141876e-06,1.071023871277394,7.4487491141876e-06,0.0001070925297907897
7.4587491141876e-06,1.08357552779182,7.4587491141876e-06,1.071474008242555,7.4587491141876e-06,0.0001071639574238976
7.468749114187599e-06,1.084021481529528,7.468749114187599e-06,1.071921442898783,7.468749114187599e-06,0.0001071822699990311
7.478749114187599e-06,1.084466670931249,7.478749114187599e-06,1.072370026650763,7.478749114187599e-06,0.0001072535542501778
7.488749114187599e-06,1.084911095293969,7.488749114187599e-06,1.072815913998208,7.488749114187599e-06,0.0001072717001674631
7.4987491141876e-06,1.085354753915881,7.4987491141876e-06,1.073262941937174,7.4987491141876e-06,0.0001073428407041549
7.5087491141876e-06,1.085797646096387,7.5087491141876e-06,1.073707279332303,7.5087491141876e-06,0.0001073608197744739
7.5187491141876e-06,1.0862397711361,7.5187491141876e-06,1.074152748866186,7.5187491141876e-06,0.0001074318162597985
7.5287491141876e-06,1.086681128336845,7.5287491141876e-06,1.074595533672464,7.5287491141876e-06,0.0001074496282879503
7.5387491141876e-06,1.087121717001658,7.5387491141876e-06,1.075039442217131,7.5387491141876e-06,0.0001075204804004129
7.548749114187599e-06,1.087561536434789,7.548749114187599e-06,1.075480671806203,7.548749114187599e-06,0.0001075381251967577
7.558749114187599e-06,1.088000585941704,7.558749114187599e-06,1.075923016784547,7.558749114187599e-06,0.0001076088326019435
7.5687491141876e-06,1.088438864829084,7.5687491141876e-06,1.076362688536844,7.5687491141876e-06,0.0001076263099790148
7.578749114187599e-06,1.088876372404826,7.578749114187599e-06,1.076803467379825,7.578749114187599e-06,0.0001076968723393479
7.588749114187599e-06,1.089313107978046,7.588749114187599e-06,1.077241578682807,7.588749114187599e-06,0.0001077141821154682
7.598749114187599e-06,1.089749070859078,7.598749114187599e-06,1.077680788829185,7.598749114187599e-06,0.0001077845991063149
7.608749114187599e-06,1.09018426035948,7.608749114187599e-06,1.078117337079018,7.608749114187599e-06,0.0001078017410860665
7.618749114187599e-06,1.090618675792025,7.618749114187599e-06,1.078554975975041,7.618749114187599e-06,0.0001078720123854272
7.628749114187599e-06,1.091052316470714,7.628749114187599e-06,1.078989958575982,7.628749114187599e-06,0.0001078889863803561
7.638749114187599e-06,1.091485181710769,7.638749114187599e-06,1.079426023675736,7.638749114187599e-06,0.000107959111660867
7.648749114187599e-06,1.091917270828635,7.648749114187599e-06,1.079859438040514,7.648749114187599e-06,0.0001079759174778219
7.658749114187599e-06,1.092348583141986,7.658749114187599e-06,1.080293926805549,7.658749114187599e-06,0.0001080458964224967
7.668749114187599e-06,1.09277911796972,7.668749114187599e-06,1.080725770355068,7.668749114187599e-06,0.0001080625338714883
7.678749114187597e-06,1.093208874631965,7.678749114187597e-06,1.081158680255031,7.678749114187597e-06,0.0001081323661553068
7.688749114187597e-06,1.093637852450075,7.688749114187597e-06,1.081588950418133,7.688749114187597e-06,0.0001081488350547931
7.698749114187599e-06,1.094066050746636,7.698749114187599e-06,1.082020278930835,7.698749114187599e-06,0.0001082185203525677
7.708749114187599e-06,1.094493468845466,7.708749114187599e-06,1.082448973145087,7.708749114187599e-06,0.0001082348205122914
7.718749114187599e-06,1.094920106071611,7.718749114187599e-06,1.082878717755883,7.718749114187599e-06,0.0001083043585089568
7.728749114187599e-06,1.095345961751354,7.728749114187599e-06,1.08330583346686,7.728749114187599e-06,0.0001083204897422227
7.738749114187599e-06,1.09577103521221,7.738749114187599e-06,1.083733991669506,7.738749114187599e-06,0.0001083898801138946
7.748749114187598e-06,1.096195325782931,7.748749114187598e-06,1.084159526331116,7.748749114187598e-06,0.0001084058422358157
7.758749114187598e-06,1.096618832793504,7.758749114187598e-06,1.08458609562713,7.758749114187598e-06,0.0001084750846684189
7.768749114187598e-06,1.097041555575153,7.768749114187598e-06,1.085010046701927,7.768749114187598e-06,0.0001084908774903289
7.778749114187598e-06,1.097463493460341,7.778749114187598e-06,1.085435024601044,7.778749114187598e-06,0.0001085599716630264
7.788749114187598e-06,1.097884645782771,7.788749114187598e-06,1.085857389559763,7.788749114187598e-06,0.0001085755950059038
7.798749114187598e-06,1.098305011877386,7.798749114187598e-06,1.08628077357963,7.798749114187598e-06,0.0001086445406058126
7.808749114187598e-06,1.098724591080371,7.808749114187598e-06,1.086701549902044,7.808749114187598e-06,0.0001086599942730499
7.818749114187598e-06,1.099143382729152,7.818749114187598e-06,1.087123337568125,7.818749114187598e-06,0.0001087287909957168
7.828749114187598e-06,1.099561386162401,7.828749114187598e-06,1.087542522742014,7.828749114187598e-06,0.0001087440748022913
7.838749114187598e-06,1.099978600720032,7.838749114187598e-06,1.087962711588809,7.838749114187598e-06,0.0001088127223311502
7.848749114187597e-06,1.100395025743208,7.848749114187597e-06,1.088380303110481,7.848749114187597e-06,0.0001088278360960882
7.858749114187597e-06,1.100810660574335,7.858749114187597e-06,1.088798890679887,7.858749114187597e-06,0.0001088963341156021
7.868749114187597e-06,1.101225504557071,7.868749114187597e-06,1.089214886054704,7.868749114187597e-06,0.0001089112776556375
7.878749114187597e-06,1.10163955703632,7.878749114187597e-06,1.089631869896937,7.878749114187597e-06,0.0001089796258593164
7.888749114187597e-06,1.102052817358237,7.888749114187597e-06,1.090046266638709,7.888749114187597e-06,0.0001089943989907719
7.898749114187597e-06,1.102465284870226,7.898749114187597e-06,1.090461644312481,7.898749114187597e-06,0.0001090625970631171
7.908749114187597e-06,1.102876958920946,7.908749114187597e-06,1.090874439943258,7.908749114187597e-06,0.0001090771996066217
7.918749114187597e-06,1.103287838860306,7.918749114187597e-06,1.091288209015863,7.918749114187597e-06,0.0001091452472436733
7.928749114187597e-06,1.103697924039473,7.928749114187597e-06,1.091699401066757,7.928749114187597e-06,0.0001091596790142762
7.938749114187597e-06,1.104107213810864,7.938749114187597e-06,1.092111559113226,7.938749114187597e-06,0.0001092275759084923
7.948749114187597e-06,1.104515707528156,7.948749114187597e-06,1.092521145123903,7.948749114187597e-06,0.0001092418367234577
7.958749114187596e-06,1.104923404546281,7.958749114187596e-06,1.092931689728048,7.958749114187596e-06,0.0001093095825704694
7.968749114187596e-06,1.10533030422143,7.968749114187596e-06,1.093339667247017,7.968749114187596e-06,0.0001093236722516333
7.978749114187596e-06,1.105736405911053,7.978749114187596e-06,1.093748596001215,7.978749114187596e-06,0.0001093912667372096
7.988749114187596e-06,1.10614170897386,7.988749114187596e-06,1.094154962585417,7.988749114187596e-06,0.0001094051851109747
7.998749114187596e-06,1.106546212769822,7.998749114187596e-06,1.094562273090168,7.998749114187596e-06,0.0001094726279384855
8.008749114187596e-06,1.106949916660172,8.008749114187596e-06,1.094967026305676,8.008749114187596e-06,0.0001094863748146814
8.018749114187596e-06,1.107352820007407,8.018749114187596e-06,1.095372716170217,8.018749114187596e-06,0.000109553665681835
8.028749114187596e-06,1.107754922175288,8.028749114187596e-06,1.095775853591684,8.028749114187596e-06,0.0001095672408825907
8.038749114187596e-06,1.108156222528839,8.038749114187596e-06,1.096179920433622,8.038749114187596e-06,0.0001096343794926215
8.048749114187596e-06,1.108556720434354,8.048749114187596e-06,1.096581439644873,8.048749114187596e-06,0.0001096477828339555
8.058749114187595e-06,1.108956415259391,8.058749114187595e-06,1.096983881090299,8.058749114187595e-06,0.0001097147688906643
8.068749114187595e-06,1.109355306372778,8.068749114187595e-06,1.097383779683892,8.068749114187595e-06,0.0001097280001936691
8.078749114187595e-06,1.10975339314461,8.078749114187595e-06,1.097784593367462,8.078749114187595e-06,0.0001097948333966125
8.088749114187597e-06,1.110150674946256,8.088749114187597e-06,1.098182868944872,8.088749114187597e-06,0.000109807892487618
8.098749114187595e-06,1.110547151150352,8.098749114187595e-06,1.09858205251034,8.098749114187595e-06,0.0001098745725331475
8.108749114187595e-06,1.110942821130808,8.108749114187595e-06,1.098978702681585,8.108749114187595e-06,0.0001098874592359793
8.118749114187595e-06,1.111337684262808,8.118749114187595e-06,1.099376253780794,8.118749114187595e-06,0.0001099539858304897
8.128749114187595e-06,1.111731739922809,8.128749114187595e-06,1.099771276165775,8.128749114187595e-06,0.000109966699966407
8.138749114187595e-06,1.112124987488543,8.138749114187595e-06,1.100167192459221,8.138749114187595e-06,0.0001100330728183602
8.148749114187595e-06,1.112517426339019,8.148749114187595e-06,1.100560584686243,8.148749114187595e-06,0.0001100456142088433
8.158749114187594e-06,1.112909055854521,8.158749114187594e-06,1.100954863843401,8.158749114187594e-06,0.0001101118330252801
8.168749114187594e-06,1.113299875416615,8.168749114187594e-06,1.101346623550053,8.168749114187594e-06,0.0001101242014902111
8.178749114187596e-06,1.113689884408141,8.178749114187596e-06,1.101739263248902,8.178749114187596e-06,0.0001101902659814455
8.188749114187596e-06,1.114079082213223,8.188749114187596e-06,1.102129388081796,8.188749114187596e-06,0.0001102024613478103
8.198749114187594e-06,1.114467468217264,8.198749114187594e-06,1.102520386009182,8.198749114187594e-06,0.0001102683712246949
8.208749114187594e-06,1.11485504180695,8.208749114187594e-06,1.102908873623818,8.208749114187594e-06,0.000110280393312314
8.218749114187594e-06,1.11524180237025,8.218749114187594e-06,1.10329822747577,8.218749114187594e-06,0.0001103461482851198
8.228749114187594e-06,1.115627749296414,8.228749114187594e-06,1.103685075536502,8.228749114187594e-06,0.0001103579969265164
8.238749114187594e-06,1.116012881975982,8.238749114187594e-06,1.104072783017793,8.238749114187594e-06,0.0001104235967023672
8.248749114187594e-06,1.116397199800774,8.248749114187594e-06,1.104457989198712,8.248749114187594e-06,0.0001104352717188609
8.258749114187595e-06,1.116780702163902,8.258749114187595e-06,1.10484404802228,8.258749114187595e-06,0.0001105007160168906
8.268749114187595e-06,1.117163388459762,8.268749114187595e-06,1.105227610006761,8.268749114187595e-06,0.000110512217232328
8.278749114187595e-06,1.117545258084042,8.278749114187595e-06,1.105612017895039,8.278749114187595e-06,0.0001105775057669301
8.288749114187595e-06,1.117926310433715,8.288749114187595e-06,1.105993933375021,8.288749114187595e-06,0.0001105888330105314
8.298749114187595e-06,1.11830654490705,8.298749114187595e-06,1.106376688059287,8.298749114187595e-06,0.0001106539654952522
8.308749114187593e-06,1.118685960903603,8.308749114187593e-06,1.1067569547364,8.308749114187593e-06,0.0001106651185954667
8.318749114187593e-06,1.119064557824224,8.318749114187593e-06,1.107138053957031,8.318749114187593e-06,0.0001107300947444124
8.328749114187593e-06,1.119442335071059,8.328749114187593e-06,1.107516669541551,8.328749114187593e-06,0.0001107410735351967
8.338749114187594e-06,1.119819292047545,8.338749114187594e-06,1.107896111047969,8.338749114187594e-06,0.0001108058930664694
8.348749114187594e-06,1.120195428158415,8.348749114187594e-06,1.108273073259942,8.348749114187594e-06,0.0001108166973716348
8.358749114187594e-06,1.120570742809699,8.358749114187594e-06,1.108650854810107,8.358749114187594e-06,0.0001108813600038967
8.368749114187594e-06,1.120945235408724,8.368749114187594e-06,1.109026161379318,8.368749114187594e-06,0.0001108919896537869
8.378749114187594e-06,1.121318905364116,8.378749114187594e-06,1.109402280740274,8.378749114187594e-06,0.0001109564951091785
8.388749114187594e-06,1.121691752085798,8.388749114187594e-06,1.109775929405183,8.388749114187594e-06,0.0001109669499333208
8.398749114187594e-06,1.122063774984994,8.398749114187594e-06,1.110150384353501,8.398749114187594e-06,0.0001110312979352171
